state,weight,per person
GAHispanicAdults 19-25Male,0.0001586876531087903,0.5577001891415689
GAHispanicAdults 19-25Female,0.00013885169647019153,0.4540734648078315
GAHispanicAdults 26-34Male,0.0001884415880666885,0.48313064826748403
GAHispanicAdults 26-34Female,0.00021819552302458666,0.5205362115655761
GAHispanicAdults 35-54Male,0.0004760629593263709,0.5577001907018764
GAHispanicAdults 35-54Female,0.0003669651978140776,0.40001710106890526
GAHispanicAdults 55-64Male,0.0001983595663859879,0.4963531690358878
GAHispanicAdults 55-64Female,0.00023803147966318546,0.5542290983983735
GAHispanic65+Male,0.00032729328453688,0.70601959665154
GAHispanic65+Female,0.00020827754470528726,0.41806074396319687
GAAsianAdults 19-25Male,9.917978319299394e-06,0.08331496728029537
GAAsianAdults 19-25Female,0.0,0.0
GAAsianAdults 26-34Male,9.917978319299394e-06,0.060778951900145615
GAAsianAdults 26-34Female,9.917978319299394e-06,0.05655493207696947
GAAsianAdults 35-54Male,9.917978319299394e-06,0.02777165583779669
GAAsianAdults 35-54Female,1.9835956638598787e-05,0.05168315874061005
GAAsianAdults 55-64Male,9.917978319299394e-06,0.05932025678721586
GAAsianAdults 55-64Female,9.917978319299394e-06,0.05519761345837461
GAAsian65+Male,0.0,0.0
GAAsian65+Female,0.0,0.0
GAAmerican Indian/Alaska NativeAdults 19-25Male,1.9835956638598787e-05,3.41591365849211
GAAmerican Indian/Alaska NativeAdults 19-25Female,9.917978319299394e-06,1.5892571268274098
GAAmerican Indian/Alaska NativeAdults 26-34Male,4.958989159649697e-05,6.229842569764925
GAAmerican Indian/Alaska NativeAdults 26-34Female,9.917978319299394e-06,1.159376107577874
GAAmerican Indian/Alaska NativeAdults 35-54Male,0.00010909776151229333,6.262508391423152
GAAmerican Indian/Alaska NativeAdults 35-54Female,8.926180487369455e-05,4.767771393821277
GAAmerican Indian/Alaska NativeAdults 55-64Male,3.9671913277197574e-05,4.8642610565517
GAAmerican Indian/Alaska NativeAdults 55-64Female,2.9753934957898182e-05,3.3946532276900383
GAAmerican Indian/Alaska Native65+Male,3.9671913277197574e-05,4.19332851344551
GAAmerican Indian/Alaska Native65+Female,1.9835956638598787e-05,1.950950138494919
GANative Hawaiian/Other Pacific IslanderAdults 19-25Male,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 19-25Female,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 26-34Male,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 26-34Female,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 35-54Male,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 35-54Female,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 55-64Male,0.0,0.0
GANative Hawaiian/Other Pacific IslanderAdults 55-64Female,0.0,0.0
GANative Hawaiian/Other Pacific Islander65+Male,0.0,0.0
GANative Hawaiian/Other Pacific Islander65+Female,0.0,0.0
GAMultiple RacesAdults 19-25Male,9.917978319299394e-06,0.1366365463396844
GAMultiple RacesAdults 19-25Female,9.917978319299394e-06,0.12714057014619282
GAMultiple RacesAdults 26-34Male,4.958989159649697e-05,0.49838740558119404
GAMultiple RacesAdults 26-34Female,9.917978319299394e-06,0.09275008860622992
GAMultiple RacesAdults 35-54Male,6.942584823509576e-05,0.318818609017906
GAMultiple RacesAdults 35-54Female,7.934382655439515e-05,0.3390415213384019
GAMultiple RacesAdults 55-64Male,4.958989159649697e-05,0.48642610565517
GAMultiple RacesAdults 55-64Female,2.9753934957898182e-05,0.27157225821520303
GAMultiple Races65+Male,2.9753934957898182e-05,0.2515997108067306
GAMultiple Races65+Female,2.9753934957898182e-05,0.23411401661939027
HIWhiteAdults 19-25Male,0.001130649528400131,18.061679037354807
HIWhiteAdults 19-25Female,0.0010612236801650352,16.15797410592308
HIWhiteAdults 26-34Male,0.0013686810080633164,13.570844215853226
HIWhiteAdults 26-34Female,0.0014480248346177115,13.684549205886416
HIWhiteAdults 35-54Male,0.002519166493102046,11.362641455457434
HIWhiteAdults 35-54Female,0.0025786743630178423,11.08584482551396
HIWhiteAdults 55-64Male,0.0016463844010036993,14.3456398515238
HIWhiteAdults 55-64Female,0.0015868765310879031,13.178976369622772
HIWhite65+Male,0.0019439237505826813,11.3494708136244
HIWhite65+Female,0.0021224473603300704,11.810904974573734
HIBlackAdults 19-25Male,0.0,0.0
HIBlackAdults 19-25Female,9.917978319299394e-06,2.567154764492452
HIBlackAdults 26-34Male,9.917978319299394e-06,1.671770664271774
HIBlackAdults 26-34Female,9.917978319299394e-06,1.5934064143840345
HIBlackAdults 35-54Male,9.917978319299394e-06,0.7604917509558126
HIBlackAdults 35-54Female,1.9835956638598787e-05,1.4496874002595173
HIBlackAdults 55-64Male,1.9835956638598787e-05,2.9382635840470432
HIBlackAdults 55-64Female,9.917978319299394e-06,1.400266239272419
HIBlack65+Male,9.917978319299394e-06,0.9843928766919119
HIBlack65+Female,9.917978319299394e-06,0.9382494605969787
HIHispanicAdults 19-25Male,0.0001884415880666885,5.9621076433986735
HIHispanicAdults 19-25Female,0.0001586876531087903,4.78537587167525
HIHispanicAdults 26-34Male,0.00022811350134388606,4.479696148922424
HIHispanicAdults 26-34Female,0.00020827754470528726,3.898431227425016
HIHispanicAdults 35-54Male,0.0004264730677298739,3.8098421698368856
HIHispanicAdults 35-54Female,0.0003570472194947782,3.0401211500587935
HIHispanicAdults 55-64Male,0.0001785236097473891,3.080897738612433
HIHispanicAdults 55-64Female,0.00024794945798248486,4.078445357104133
HIHispanic65+Male,0.00024794945798248486,2.8671637185201315
HIHispanic65+Female,0.00025786743630178425,2.842076035983081
HIAsianAdults 19-25Male,0.0,0.0
HIAsianAdults 19-25Female,0.0,0.0
HIAsianAdults 26-34Male,0.0,0.0
HIAsianAdults 26-34Female,0.0,0.0
HIAsianAdults 35-54Male,0.0,0.0
HIAsianAdults 35-54Female,2.9753934957898182e-05,0.06622937361591705
HIAsianAdults 55-64Male,9.917978319299394e-06,0.04474513072152858
HIAsianAdults 55-64Female,9.917978319299394e-06,0.04264770271895693
HIAsian65+Male,0.0,0.0
HIAsian65+Female,9.917978319299394e-06,0.028576125703461276
HIAmerican Indian/Alaska NativeAdults 19-25Male,9.917978319299394e-06,32.32089933000333
HIAmerican Indian/Alaska NativeAdults 19-25Female,9.917978319299394e-06,30.805857173909427
HIAmerican Indian/Alaska NativeAdults 26-34Male,2.9753934957898182e-05,60.183743913783864
HIAmerican Indian/Alaska NativeAdults 26-34Female,1.9835956638598787e-05,38.24175394521683
HIAmerican Indian/Alaska NativeAdults 35-54Male,4.958989159649697e-05,45.62950505734876
HIAmerican Indian/Alaska NativeAdults 35-54Female,7.934382655439515e-05,69.58499521245683
HIAmerican Indian/Alaska NativeAdults 55-64Male,2.9753934957898182e-05,52.888744512846785
HIAmerican Indian/Alaska NativeAdults 55-64Female,3.9671913277197574e-05,67.2127794850761
HIAmerican Indian/Alaska Native65+Male,5.9507869915796364e-05,70.87628712181767
HIAmerican Indian/Alaska Native65+Female,3.9671913277197574e-05,45.03597410865497
HINative Hawaiian/Other Pacific IslanderAdults 19-25Male,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 19-25Female,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 26-34Male,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 26-34Female,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 35-54Male,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 35-54Female,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 55-64Male,0.0,0.0
HINative Hawaiian/Other Pacific IslanderAdults 55-64Female,0.0,0.0
HINative Hawaiian/Other Pacific Islander65+Male,0.0,0.0
HINative Hawaiian/Other Pacific Islander65+Female,0.0,0.0
HIMultiple RacesAdults 19-25Male,0.0,0.0
HIMultiple RacesAdults 19-25Female,1.9835956638598787e-05,0.33484627362945024
HIMultiple RacesAdults 26-34Male,9.917978319299394e-06,0.10902852158294181
HIMultiple RacesAdults 26-34Female,9.917978319299394e-06,0.10391780963374139
HIMultiple RacesAdults 35-54Male,6.942584823509576e-05,0.347181016740697
HIMultiple RacesAdults 35-54Female,9.917978319299395e-05,0.47272415225853837
HIMultiple RacesAdults 55-64Male,2.9753934957898182e-05,0.28743882887416733
HIMultiple RacesAdults 55-64Female,1.9835956638598787e-05,0.18264342251379379
HIMultiple Races65+Male,4.958989159649697e-05,0.3209976771821453
HIMultiple Races65+Female,1.9835956638598787e-05,0.12238036442569286
IDWhiteAdults 19-25Male,0.0005851607208386643,1.4562919728608283
IDWhiteAdults 19-25Female,0.000604996677477263,1.499647192459513
IDWhiteAdults 26-34Male,0.0008430281571404484,1.4861171605025836
IDWhiteAdults 26-34Female,0.000803356243863251,1.4105288132054465
IDWhiteAdults 35-54Male,0.002092693425372172,1.8292895777394347
IDWhiteAdults 35-54Female,0.0019538417289019804,1.701096890205557
IDWhiteAdults 55-64Male,0.0009521259186527418,1.6113006805477461
IDWhiteAdults 55-64Female,0.0010711416584843346,1.8054768853143532
IDWhite65+Male,0.0013686810080633164,1.7872258686513232
IDWhite65+Female,0.001358763029744017,1.7671920226013245
IDBlackAdults 19-25Male,0.0,0.0
IDBlackAdults 19-25Female,0.0,0.0
IDBlackAdults 26-34Male,9.917978319299394e-06,2.0381035344035436
IDBlackAdults 26-34Female,0.0,0.0
IDBlackAdults 35-54Male,1.9835956638598787e-05,2.0212597094588745
IDBlackAdults 35-54Female,1.9835956638598787e-05,2.0131908084231105
IDBlackAdults 55-64Male,1.9835956638598787e-05,3.9131587956159546
IDBlackAdults 55-64Female,1.9835956638598787e-05,3.8975374032182852
IDBlack65+Male,9.917978319299394e-06,1.5097063238296893
IDBlack65+Female,9.917978319299394e-06,1.5036795520778738
IDHispanicAdults 19-25Male,8.926180487369455e-05,1.4052040794494705
IDHispanicAdults 19-25Female,7.934382655439515e-05,1.2440839842897065
IDHispanicAdults 26-34Male,0.00011901573983159273,1.3271371851930052
IDHispanicAdults 26-34Female,3.9671913277197574e-05,0.4406130774526343
IDHispanicAdults 35-54Male,0.00023803147966318546,1.3161691131360111
IDHispanicAdults 35-54Female,0.00023803147966318546,1.3109149450196997
IDHispanicAdults 55-64Male,4.958989159649697e-05,0.5308548753742574
IDHispanicAdults 55-64Female,0.0001487696747894909,1.5862070827051162
IDHispanic65+Male,0.0001586876531087903,1.3107527772784895
IDHispanic65+Female,0.00012893371815089213,1.0607351878998956
IDAsianAdults 19-25Male,0.0,0.0
IDAsianAdults 19-25Female,0.0,0.0
IDAsianAdults 26-34Male,0.0,0.0
IDAsianAdults 26-34Female,9.917978319299394e-06,1.1841476456539546
IDAsianAdults 35-54Male,0.0,0.0
IDAsianAdults 35-54Female,0.0,0.0
IDAsianAdults 55-64Male,9.917978319299394e-06,1.141337982054653
IDAsianAdults 55-64Female,9.917978319299394e-06,1.1367817426053335
IDAsian65+Male,9.917978319299394e-06,0.8806620222339852
IDAsian65+Female,1.9835956638598787e-05,1.7542928107575195
IDAmerican Indian/Alaska NativeAdults 19-25Male,0.0,0.0
IDAmerican Indian/Alaska NativeAdults 19-25Female,0.0,0.0
IDAmerican Indian/Alaska NativeAdults 26-34Male,9.917978319299394e-06,1.5851916378694224
IDAmerican Indian/Alaska NativeAdults 26-34Female,9.917978319299394e-06,1.5788635275386063
IDAmerican Indian/Alaska NativeAdults 35-54Male,3.9671913277197574e-05,3.144181770269359
IDAmerican Indian/Alaska NativeAdults 35-54Female,5.9507869915796364e-05,4.6974452196539245
IDAmerican Indian/Alaska NativeAdults 55-64Male,5.9507869915796364e-05,9.130703856437226
IDAmerican Indian/Alaska NativeAdults 55-64Female,1.9835956638598787e-05,3.0314179802808883
IDAmerican Indian/Alaska Native65+Male,2.9753934957898182e-05,3.5226480889359397
IDAmerican Indian/Alaska Native65+Female,5.9507869915796364e-05,7.017171243030076
IDNative Hawaiian/Other Pacific IslanderAdults 19-25Male,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 19-25Female,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 26-34Male,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 26-34Female,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 35-54Male,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 35-54Female,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 55-64Male,0.0,
IDNative Hawaiian/Other Pacific IslanderAdults 55-64Female,0.0,
IDNative Hawaiian/Other Pacific Islander65+Male,0.0,
IDNative Hawaiian/Other Pacific Islander65+Female,0.0,
IDMultiple RacesAdults 19-25Male,0.0,0.0
IDMultiple RacesAdults 19-25Female,9.917978319299394e-06,0.7715713171796736
IDMultiple RacesAdults 26-34Male,2.9753934957898182e-05,1.6461605470182463
IDMultiple RacesAdults 26-34Female,9.917978319299394e-06,0.5465296826095175
IDMultiple RacesAdults 35-54Male,3.9671913277197574e-05,1.0883706127855475
IDMultiple RacesAdults 35-54Female,4.958989159649697e-05,1.3550322749001704
IDMultiple RacesAdults 55-64Male,2.9753934957898182e-05,1.5803141289987506
IDMultiple RacesAdults 55-64Female,9.917978319299394e-06,0.5246684965870768
IDMultiple Races65+Male,3.9671913277197574e-05,1.6258375795088955
IDMultiple Races65+Female,6.942584823509576e-05,2.833857617377532
ILWhiteAdults 19-25Male,0.0010513057018457358,0.5151910584505118
ILWhiteAdults 19-25Female,0.0010513057018457358,0.48908001065379975
ILWhiteAdults 26-34Male,0.0018050720541124897,0.6107768192094407
ILWhiteAdults 26-34Female,0.0015967945094072025,0.5129188148121867
ILWhiteAdults 35-54Male,0.00375891378301447,0.6211567490134952
ILWhiteAdults 35-54Female,0.003828339631249566,0.6005662176192342
ILWhiteAdults 55-64Male,0.0017058922709194957,0.5509804871072072
ILWhiteAdults 55-64Female,0.0018546619457089867,0.5686708597439397
ILWhite65+Male,0.0024497406448669504,0.6527677278029905
ILWhite65+Female,0.0023307249050353576,0.5895778788614505
ILBlackAdults 19-25Male,0.0,0.0
ILBlackAdults 19-25Female,0.0,0.0
ILBlackAdults 26-34Male,1.9835956638598787e-05,0.030055194157930613
ILBlackAdults 26-34Female,0.0,0.0
ILBlackAdults 35-54Male,0.0,0.0
ILBlackAdults 35-54Female,9.917978319299394e-06,0.006967098950969856
ILBlackAdults 55-64Male,0.0,0.0
ILBlackAdults 55-64Female,9.917978319299394e-06,0.013617511543884053
ILBlack65+Male,0.0,0.0
ILBlack65+Female,9.917978319299394e-06,0.011234447065914373
ILHispanicAdults 19-25Male,0.00012893371815089213,0.21863033928777342
ILHispanicAdults 19-25Female,0.00010909776151229333,0.17561894250481364
ILHispanicAdults 26-34Male,0.00013885169647019153,0.16257127749062472
ILHispanicAdults 26-34Female,0.0001586876531087903,0.17637919718838038
ILHispanicAdults 35-54Male,0.0003471292411754788,0.19848818819295166
ILHispanicAdults 35-54Female,0.0004264730677298739,0.23149769696177117
ILHispanicAdults 55-64Male,0.0001983595663859879,0.2216881056080134
ILHispanicAdults 55-64Female,0.0001983595663859879,0.21045245113275354
ILHispanic65+Male,0.0002975393495789818,0.27433903172066243
ILHispanic65+Female,0.00023803147966318546,0.2083479274042302
ILAsianAdults 19-25Male,0.0,0.0
ILAsianAdults 19-25Female,0.0,0.0
ILAsianAdults 26-34Male,0.0,0.0
ILAsianAdults 26-34Female,0.0,0.0
ILAsianAdults 35-54Male,1.9835956638598787e-05,0.03564685828771377
ILAsianAdults 35-54Female,1.9835956638598787e-05,0.03384019490471074
ILAsianAdults 55-64Male,0.0,0.0
ILAsianAdults 55-64Female,0.0,0.0
ILAsian65+Male,0.0,0.0
ILAsian65+Female,0.0,0.0
ILAmerican Indian/Alaska NativeAdults 19-25Male,0.0,0.0
ILAmerican Indian/Alaska NativeAdults 19-25Female,0.0,0.0
ILAmerican Indian/Alaska NativeAdults 26-34Male,0.0,0.0
ILAmerican Indian/Alaska NativeAdults 26-34Female,0.0,0.0
ILAmerican Indian/Alaska NativeAdults 35-54Male,5.9507869915796364e-05,5.988672192335914
ILAmerican Indian/Alaska NativeAdults 35-54Female,6.942584823509576e-05,6.632678201323305
ILAmerican Indian/Alaska NativeAdults 55-64Male,9.917978319299394e-06,1.9508553293505186
ILAmerican Indian/Alaska NativeAdults 55-64Female,1.9835956638598787e-05,3.703963139936462
ILAmerican Indian/Alaska Native65+Male,0.0,0.0
ILAmerican Indian/Alaska Native65+Female,2.9753934957898182e-05,4.583654402893064
ILNative Hawaiian/Other Pacific IslanderAdults 19-25Male,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 19-25Female,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 26-34Male,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 26-34Female,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 35-54Male,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 35-54Female,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 55-64Male,0.0,
ILNative Hawaiian/Other Pacific IslanderAdults 55-64Female,0.0,
ILNative Hawaiian/Other Pacific Islander65+Male,0.0,
ILNative Hawaiian/Other Pacific Islander65+Female,0.0,
ILMultiple RacesAdults 19-25Male,0.0,0.0
ILMultiple RacesAdults 19-25Female,0.0,0.0
ILMultiple RacesAdults 26-34Male,9.917978319299394e-06,0.09289787285178555
ILMultiple RacesAdults 26-34Female,9.917978319299394e-06,0.08818959859419019
ILMultiple RacesAdults 35-54Male,3.9671913277197574e-05,0.18147491491927006
ILMultiple RacesAdults 35-54Female,3.9671913277197574e-05,0.17227735587852736
ILMultiple RacesAdults 55-64Male,1.9835956638598787e-05,0.17735048448641072
ILMultiple RacesAdults 55-64Female,0.0,0.0
ILMultiple Races65+Male,3.9671913277197574e-05,0.2926283005020399
ILMultiple Races65+Female,2.9753934957898182e-05,0.2083479274042302
INWhiteAdults 19-25Male,0.0006347506124351612,0.4259665693648722
INWhiteAdults 19-25Female,0.0006843405040316582,0.4412355916123263
INWhiteAdults 26-34Male,0.0012199113332738254,0.6313352484335726
INWhiteAdults 26-34Female,0.001130649528400131,0.5621933202215745
INWhiteAdults 35-54Male,0.0027076080811687347,0.6613929662020499
INWhiteAdults 35-54Female,0.002598510319656441,0.6098515334412062
INWhiteAdults 55-64Male,0.001408352921340514,0.6418306900770998
INWhiteAdults 55-64Female,0.0012695012248703224,0.5558633096055745
INWhite65+Male,0.0016265484443651007,0.6169570153126595
INWhite65+Female,0.0015769585527686037,0.5746905913798336
INBlackAdults 19-25Male,1.9835956638598787e-05,0.11372612891331166
INBlackAdults 19-25Female,9.917978319299394e-06,0.05463314036031639
INBlackAdults 26-34Male,0.0,0.0
INBlackAdults 26-34Female,2.9753934957898182e-05,0.12639701078208165
INBlackAdults 35-54Male,1.9835956638598787e-05,0.04139631083252199
INBlackAdults 35-54Female,2.9753934957898182e-05,0.059659389140987576
INBlackAdults 55-64Male,9.917978319299394e-06,0.03861596160445502
INBlackAdults 55-64Female,1.9835956638598787e-05,0.0742032203379724
INBlack65+Male,1.9835956638598787e-05,0.06427998595383752
INBlack65+Female,3.9671913277197574e-05,0.12351840438188383
INHispanicAdults 19-25Male,0.0001487696747894909,1.0898754020859034
INHispanicAdults 19-25Female,7.934382655439515e-05,0.5584721014610119
INHispanicAdults 26-34Male,0.00020827754470528726,1.1766959813284268
INHispanicAdults 26-34Female,0.00020827754470528726,1.1305510408841746
INHispanicAdults 35-54Male,0.0003074573278982812,0.8198769339885604
INHispanicAdults 35-54Female,0.00024794945798248486,0.6352620140012565
INHispanicAdults 55-64Male,0.00023803147966318546,1.1842228225366207
INHispanicAdults 55-64Female,0.00022811350134388606,1.0903750988552052
INHispanic65+Male,0.0001983595663859879,0.8213553760768127
INHispanic65+Female,0.00025786743630178425,1.0258889697273128
INAsianAdults 19-25Male,0.0,0.0
INAsianAdults 19-25Female,9.917978319299394e-06,0.2094270380478795
INAsianAdults 26-34Male,0.0,0.0
INAsianAdults 26-34Female,0.0,0.0
INAsianAdults 35-54Male,2.9753934957898182e-05,0.23802878728700141
INAsianAdults 35-54Female,9.917978319299394e-06,0.07623144168015077
INAsianAdults 55-64Male,9.917978319299394e-06,0.1480278528170776
INAsianAdults 55-64Female,9.917978319299394e-06,0.14222283898111376
INAsian65+Male,2.9753934957898182e-05,0.36960991923456565
INAsian65+Female,1.9835956638598787e-05,0.2367436083986107
INAmerican Indian/Alaska NativeAdults 19-25Male,3.9671913277197574e-05,10.462803860024673
INAmerican Indian/Alaska NativeAdults 19-25Female,2.9753934957898182e-05,7.539373369723662
INAmerican Indian/Alaska NativeAdults 26-34Male,3.9671913277197574e-05,8.068772443394929
INAmerican Indian/Alaska NativeAdults 26-34Female,3.9671913277197574e-05,7.752349994634342
INAmerican Indian/Alaska NativeAdults 35-54Male,6.942584823509576e-05,6.664806044036041
INAmerican Indian/Alaska NativeAdults 35-54Female,5.9507869915796364e-05,5.488663800970857
INAmerican Indian/Alaska NativeAdults 55-64Male,4.958989159649697e-05,8.881671169024656
INAmerican Indian/Alaska NativeAdults 55-64Female,4.958989159649697e-05,8.533370338866828
INAmerican Indian/Alaska Native65+Male,5.9507869915796364e-05,8.87063806162958
INAmerican Indian/Alaska Native65+Female,7.934382655439515e-05,11.363693203133314
INNative Hawaiian/Other Pacific IslanderAdults 19-25Male,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 19-25Female,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 26-34Male,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 26-34Female,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 35-54Male,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 35-54Female,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 55-64Male,0.0,
INNative Hawaiian/Other Pacific IslanderAdults 55-64Female,0.0,
INNative Hawaiian/Other Pacific Islander65+Male,0.0,
INNative Hawaiian/Other Pacific Islander65+Female,0.0,
INMultiple RacesAdults 19-25Male,4.958989159649697e-05,1.1372612891331166
INMultiple RacesAdults 19-25Female,4.958989159649697e-05,1.092662807206328
INMultiple RacesAdults 26-34Male,3.9671913277197574e-05,0.7016323863821676
INMultiple RacesAdults 26-34Female,2.9753934957898182e-05,0.5055880431283266
INMultiple RacesAdults 35-54Male,4.958989159649697e-05,0.4139631083252199
INMultiple RacesAdults 35-54Female,6.942584823509576e-05,0.5568209653158841
INMultiple RacesAdults 55-64Male,5.9507869915796364e-05,0.9267830785069205
INMultiple RacesAdults 55-64Female,1.9835956638598787e-05,0.2968128813518896
INMultiple Races65+Male,6.942584823509576e-05,0.8999198033537253
INMultiple Races65+Female,2.9753934957898182e-05,0.37055521314565154
IAWhiteAdults 19-25Male,0.0005058168942842691,0.6773001690341527
IAWhiteAdults 19-25Female,0.0004958989159649697,0.6508708671557086
IAWhiteAdults 26-34Male,0.0010116337885685382,1.0575388614461407
IAWhiteAdults 26-34Female,0.0008231922005018496,0.8435058070765806
IAWhiteAdults 35-54Male,0.001983595663859879,0.9728026347985311
IAWhiteAdults 35-54Female,0.002082775447052873,1.0012161771020527
IAWhiteAdults 55-64Male,0.0011108135717615322,0.9733748697721238
IAWhiteAdults 55-64Female,0.0011108135717615322,0.9541001198756459
IAWhite65+Male,0.0013290090947861188,0.9102413613195507
IAWhite65+Female,0.0015472046178107055,1.0387001318323585
IABlackAdults 19-25Male,9.917978319299394e-06,0.29046608556366627
IABlackAdults 19-25Female,9.917978319299394e-06,0.2847142818891382
IABlackAdults 26-34Male,9.917978319299394e-06,0.22676738280883801
IABlackAdults 26-34Female,9.917978319299394e-06,0.22227693958490063
IABlackAdults 35-54Male,2.9753934957898182e-05,0.3191540951858258
IABlackAdults 35-54Female,2.9753934957898182e-05,0.3128342121128391
IABlackAdults 55-64Male,9.917978319299394e-06,0.19008442397335656
IABlackAdults 55-64Female,0.0,0.0
IABlack65+Male,9.917978319299394e-06,0.14857173387018305
IABlack65+Female,9.917978319299394e-06,0.1456297193381002
IAHispanicAdults 19-25Male,6.942584823509576e-05,1.2586863707758875
IAHispanicAdults 19-25Female,5.9507869915796364e-05,1.0575101898739419
IAHispanicAdults 26-34Male,5.9507869915796364e-05,0.8422788504328269
IAHispanicAdults 26-34Female,4.958989159649697e-05,0.6880000510961211
IAHispanicAdults 35-54Male,0.00021819552302458666,1.4488582733832722
IAHispanicAdults 35-54Female,0.0001983595663859879,1.2910618277672727
IAHispanicAdults 55-64Male,0.00011901573983159273,1.4120557209449345
IAHispanicAdults 55-64Female,0.00010909776151229333,1.268753036393592
IAHispanic65+Male,0.0001686056314280897,1.5635406278719266
IAHispanic65+Female,0.00013885169647019153,1.2621242342635355
IAAsianAdults 19-25Male,9.917978319299394e-06,0.4925294494340428
IAAsianAdults 19-25Female,0.0,0.0
IAAsianAdults 26-34Male,0.0,0.0
IAAsianAdults 26-34Female,0.0,0.0
IAAsianAdults 35-54Male,0.0,0.0
IAAsianAdults 35-54Female,9.917978319299394e-06,0.1768193372811699
IAAsianAdults 55-64Male,9.917978319299394e-06,0.32231706673743066
IAAsianAdults 55-64Female,0.0,0.0
IAAsian65+Male,0.0,0.0
IAAsian65+Female,0.0,0.0
IAAmerican Indian/Alaska NativeAdults 19-25Male,0.0,0.0
IAAmerican Indian/Alaska NativeAdults 19-25Female,0.0,0.0
IAAmerican Indian/Alaska NativeAdults 26-34Male,2.9753934957898182e-05,8.843927929544682
IAAmerican Indian/Alaska NativeAdults 26-34Female,9.917978319299394e-06,2.8896002146037083
IAAmerican Indian/Alaska NativeAdults 35-54Male,4.958989159649697e-05,6.915005395692892
IAAmerican Indian/Alaska NativeAdults 35-54Female,9.917978319299394e-06,1.355614919155636
IAAmerican Indian/Alaska NativeAdults 55-64Male,1.9835956638598787e-05,4.94219502330727
IAAmerican Indian/Alaska NativeAdults 55-64Female,0.0,0.0
IAAmerican Indian/Alaska Native65+Male,3.9671913277197574e-05,7.725730161249519
IAAmerican Indian/Alaska Native65+Female,1.9835956638598787e-05,3.7863727027906062
IANative Hawaiian/Other Pacific IslanderAdults 19-25Male,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 19-25Female,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 26-34Male,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 26-34Female,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 35-54Male,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 35-54Female,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 55-64Male,0.0,
IANative Hawaiian/Other Pacific IslanderAdults 55-64Female,0.0,
IANative Hawaiian/Other Pacific Islander65+Male,0.0,
IANative Hawaiian/Other Pacific Islander65+Female,0.0,
IAMultiple RacesAdults 19-25Male,0.0,0.0
IAMultiple RacesAdults 19-25Female,9.917978319299394e-06,0.5844135259829678
IAMultiple RacesAdults 26-34Male,9.917978319299394e-06,0.4654698910286675
IAMultiple RacesAdults 26-34Female,1.9835956638598787e-05,0.9125053309274869
IAMultiple RacesAdults 35-54Male,1.9835956638598787e-05,0.4367371828858668
IAMultiple RacesAdults 35-54Female,3.9671913277197574e-05,0.8561778436772439
IAMultiple RacesAdults 55-64Male,9.917978319299394e-06,0.39017329131373185
IAMultiple RacesAdults 55-64Female,9.917978319299394e-06,0.3824470875253411
IAMultiple Races65+Male,9.917978319299394e-06,0.304963032680902
IAMultiple Races65+Female,1.9835956638598787e-05,0.5978483214932535
KSWhiteAdults 19-25Male,0.0007240124173088558,1.1362843886475325
KSWhiteAdults 19-25Female,0.0007736023089053528,1.1664998478138244
KSWhiteAdults 26-34Male,0.0012992551598282206,1.6172058925064636
KSWhiteAdults 26-34Female,0.0011604034633580292,1.3877325822091837
KSWhiteAdults 35-54Male,0.0023009709700774596,1.3785513561742175
